raceId,year,round,name,driverId,surname,position,points
789,1956,6,British Grand Prix,547,Gould,5,2
789,1956,6,British Grand Prix,633,Villoresi,6,0
789,1956,6,British Grand Prix,607,Perdisa,7,0
789,1956,6,British Grand Prix,580,Godia,8,0
789,1956,6,British Grand Prix,626,Manzon,9,0
789,1956,6,British Grand Prix,608,Castellotti,10,0
789,1956,6,British Grand Prix,619,Gerard,11,0
790,1956,7,German Grand Prix,579,Fangio,1,9
790,1956,7,German Grand Prix,475,Moss,2,6
790,1956,7,German Grand Prix,554,Behra,3,4
790,1956,7,German Grand Prix,580,Godia,4,3
790,1956,7,German Grand Prix,627,Rosier,5,2
791,1956,8,Italian Grand Prix,475,Moss,1,9
791,1956,8,Italian Grand Prix,581,Collins,2,3
791,1956,8,Italian Grand Prix,541,Flockhart,3,4
791,1956,8,Italian Grand Prix,580,Godia,4,3
791,1956,8,Italian Grand Prix,486,Fairman,5,2
791,1956,8,Italian Grand Prix,586,Piotti,6,0
791,1956,8,Italian Grand Prix,640,de Graffenried,7,0
791,1956,8,Italian Grand Prix,579,Fangio,8,0
791,1956,8,Italian Grand Prix,609,Simon,9,0
791,1956,8,Italian Grand Prix,583,Gerini,10,0
791,1956,8,Italian Grand Prix,456,Salvadori,11,0
792,1955,1,Argentine Grand Prix,579,Fangio,1,9
792,1955,1,Argentine Grand Prix,498,González,2,2
792,1955,1,Argentine Grand Prix,642,Farina,3,1.33
792,1955,1,Argentine Grand Prix,478,Herrmann,4,1
792,1955,1,Argentine Grand Prix,643,Mieres,5,2
792,1955,1,Argentine Grand Prix,501,Schell,6,0
792,1955,1,Argentine Grand Prix,577,Musso,7,0
793,1955,2,Monaco Grand Prix,427,Trintignant,1,8
793,1955,2,Monaco Grand Prix,608,Castellotti,2,6
793,1955,2,Monaco Grand Prix,554,Behra,3,2
793,1955,2,Monaco Grand Prix,642,Farina,4,3
793,1955,2,Monaco Grand Prix,633,Villoresi,5,2
793,1955,2,Monaco Grand Prix,589,Chiron,6,0
793,1955,2,Monaco Grand Prix,650,Pollet,7,0
793,1955,2,Monaco Grand Prix,641,Taruffi,8,0
793,1955,2,Monaco Grand Prix,475,Moss,9,0
794,1955,3,Indianapolis 500,628,Sweikert,1,8
794,1955,3,Indianapolis 500,529,Bettenhausen,2,3
794,1955,3,Indianapolis 500,653,Davies,3,4
794,1955,3,Indianapolis 500,512,Thomson,4,3
794,1955,3,Indianapolis 500,654,Faulkner,5,1
794,1955,3,Indianapolis 500,612,Linden,6,0
794,1955,3,Indianapolis 500,538,Herman,7,0
794,1955,3,Indianapolis 500,597,O'Connor,8,0
794,1955,3,Indianapolis 500,556,Daywalt,9,0
794,1955,3,Indianapolis 500,559,Flaherty,10,0
794,1955,3,Indianapolis 500,518,Carter,11,0
794,1955,3,Indianapolis 500,563,Weyant,12,0
794,1955,3,Indianapolis 500,513,Johnson,13,0
794,1955,3,Indianapolis 500,509,Rathmann,14,0
795,1955,4,Belgian Grand Prix,579,Fangio,1,9
795,1955,4,Belgian Grand Prix,475,Moss,2,6
795,1955,4,Belgian Grand Prix,642,Farina,3,4
795,1955,4,Belgian Grand Prix,632,Frère,4,3
795,1955,4,Belgian Grand Prix,643,Mieres,5,1
795,1955,4,Belgian Grand Prix,427,Trintignant,6,0
795,1955,4,Belgian Grand Prix,577,Musso,7,0
795,1955,4,Belgian Grand Prix,607,Perdisa,8,0
795,1955,4,Belgian Grand Prix,627,Rosier,9,0
796,1955,5,Dutch Grand Prix,579,Fangio,1,8
796,1955,5,Dutch Grand Prix,475,Moss,2,6
796,1955,5,Dutch Grand Prix,577,Musso,3,4
796,1955,5,Dutch Grand Prix,643,Mieres,4,4
796,1955,5,Dutch Grand Prix,608,Castellotti,5,2
796,1955,5,Dutch Grand Prix,554,Behra,6,0
796,1955,5,Dutch Grand Prix,578,Hawthorn,7,0
796,1955,5,Dutch Grand Prix,624,da Silva Ramos,8,0
796,1955,5,Dutch Grand Prix,627,Rosier,9,0
796,1955,5,Dutch Grand Prix,650,Pollet,10,0
796,1955,5,Dutch Grand Prix,660,Claes,11,0
797,1955,6,British Grand Prix,475,Moss,1,9
797,1955,6,British Grand Prix,579,Fangio,2,6
797,1955,6,British Grand Prix,648,Kling,3,4
797,1955,6,British Grand Prix,641,Taruffi,4,3
797,1955,6,British Grand Prix,577,Musso,5,2
797,1955,6,British Grand Prix,578,Hawthorn,6,0
797,1955,6,British Grand Prix,662,Sparken,7,0
797,1955,6,British Grand Prix,651,Macklin,8,0
797,1955,6,British Grand Prix,663,Wharton,9,0
798,1955,7,Italian Grand Prix,579,Fangio,1,8
798,1955,7,Italian Grand Prix,641,Taruffi,2,6
798,1955,7,Italian Grand Prix,608,Castellotti,3,4
798,1955,7,Italian Grand Prix,554,Behra,4,3
798,1955,7,Italian Grand Prix,496,Menditeguy,5,2
798,1955,7,Italian Grand Prix,620,Maglioli,6,0
798,1955,7,Italian Grand Prix,643,Mieres,7,0
798,1955,7,Italian Grand Prix,427,Trintignant,8,0
798,1955,7,Italian Grand Prix,667,Fitch,9,0
798,1955,7,Italian Grand Prix,578,Hawthorn,10,0
799,1954,1,Argentine Grand Prix,579,Fangio,1,8
799,1954,1,Argentine Grand Prix,642,Farina,2,6
799,1954,1,Argentine Grand Prix,498,González,3,5
799,1954,1,Argentine Grand Prix,427,Trintignant,4,3
799,1954,1,Argentine Grand Prix,625,Bayol,5,2
799,1954,1,Argentine Grand Prix,501,Schell,6,0
799,1954,1,Argentine Grand Prix,669,Bira,7,0
799,1954,1,Argentine Grand Prix,640,de Graffenried,8,0
799,1954,1,Argentine Grand Prix,620,Maglioli,9,0
800,1954,2,Indianapolis 500,657,Vukovich,1,8
800,1954,2,Indianapolis 500,525,Bryan,2,6
800,1954,2,Indianapolis 500,658,McGrath,3,5
800,1954,2,Indianapolis 500,526,Ruttman,4,1.5
800,1954,2,Indianapolis 500,673,Nazaruk,5,2
800,1954,2,Indianapolis 500,615,Agabashian,6,0
800,1954,2,Indianapolis 500,528,Freeland,7,0
800,1954,2,Indianapolis 500,555,Russo,8,0
800,1954,2,Indianapolis 500,674,Crockett,9,0
800,1954,2,Indianapolis 500,655,Niday,10,0
800,1954,2,Indianapolis 500,656,Cross,11,0
800,1954,2,Indianapolis 500,521,Stevenson,12,0
800,1954,2,Indianapolis 500,675,Ayulo,13,0
800,1954,2,Indianapolis 500,628,Sweikert,14,0
800,1954,2,Indianapolis 500,518,Carter,15,0
800,1954,2,Indianapolis 500,679,McCoy,16,0
800,1954,2,Indianapolis 500,592,Reece,17,0
800,1954,2,Indianapolis 500,596,Elisian,18,0
800,1954,2,Indianapolis 500,676,Armi,19,0
800,1954,2,Indianapolis 500,520,Hartley,23,0
801,1954,3,Belgian Grand Prix,579,Fangio,1,9
801,1954,3,Belgian Grand Prix,427,Trintignant,2,6
801,1954,3,Belgian Grand Prix,475,Moss,3,4
801,1954,3,Belgian Grand Prix,498,González,4,1.5
801,1954,3,Belgian Grand Prix,429,Pilette,5,2
801,1954,3,Belgian Grand Prix,669,Bira,6,0
801,1954,3,Belgian Grand Prix,644,Mantovani,7,0
802,1954,4,French Grand Prix,579,Fangio,1,8
802,1954,4,French Grand Prix,648,Kling,2,6
802,1954,4,French Grand Prix,626,Manzon,3,4
802,1954,4,French Grand Prix,669,Bira,4,3
802,1954,4,French Grand Prix,633,Villoresi,5,2
802,1954,4,French Grand Prix,554,Behra,6,0
803,1954,5,British Grand Prix,498,González,1,8.14
803,1954,5,British Grand Prix,578,Hawthorn,2,6.14
803,1954,5,British Grand Prix,670,Marimón,3,4.14
803,1954,5,British Grand Prix,579,Fangio,4,3.14
803,1954,5,British Grand Prix,427,Trintignant,5,2
803,1954,5,British Grand Prix,643,Mieres,6,0
803,1954,5,British Grand Prix,648,Kling,7,0
803,1954,5,British Grand Prix,663,Wharton,8,0
803,1954,5,British Grand Prix,429,Pilette,9,0
803,1954,5,British Grand Prix,619,Gerard,10,0
803,1954,5,British Grand Prix,682,Beauman,11,0
803,1954,5,British Grand Prix,501,Schell,12,0
803,1954,5,British Grand Prix,665,Marr,13,0
803,1954,5,British Grand Prix,683,Thorne,14,0
803,1954,5,British Grand Prix,547,Gould,15,0
804,1954,6,German Grand Prix,579,Fangio,1,8
804,1954,6,German Grand Prix,498,González,2,3
804,1954,6,German Grand Prix,427,Trintignant,3,4
804,1954,6,German Grand Prix,648,Kling,4,4
804,1954,6,German Grand Prix,644,Mantovani,5,2
804,1954,6,German Grand Prix,641,Taruffi,6,0
804,1954,6,German Grand Prix,501,Schell,7,0
804,1954,6,German Grand Prix,627,Rosier,8,0
804,1954,6,German Grand Prix,626,Manzon,9,0
804,1954,6,German Grand Prix,554,Behra,10,0
805,1954,7,Swiss Grand Prix,579,Fangio,1,9
805,1954,7,Swiss Grand Prix,498,González,2,6
805,1954,7,Swiss Grand Prix,478,Herrmann,3,4
805,1954,7,Swiss Grand Prix,643,Mieres,4,3
805,1954,7,Swiss Grand Prix,644,Mantovani,5,2
805,1954,7,Swiss Grand Prix,663,Wharton,6,0
805,1954,7,Swiss Grand Prix,620,Maglioli,7,0
805,1954,7,Swiss Grand Prix,680,Swaters,8,0
806,1954,8,Italian Grand Prix,579,Fangio,1,8
806,1954,8,Italian Grand Prix,578,Hawthorn,2,6
806,1954,8,Italian Grand Prix,620,Maglioli,3,2
806,1954,8,Italian Grand Prix,478,Herrmann,4,3
806,1954,8,Italian Grand Prix,427,Trintignant,5,2
806,1954,8,Italian Grand Prix,693,Wacker,6,0
806,1954,8,Italian Grand Prix,581,Collins,7,0
806,1954,8,Italian Grand Prix,627,Rosier,8,0
806,1954,8,Italian Grand Prix,644,Mantovani,9,0
806,1954,8,Italian Grand Prix,475,Moss,10,0
806,1954,8,Italian Grand Prix,672,Daponte,11,0
807,1954,9,Spanish Grand Prix,578,Hawthorn,1,8
807,1954,9,Spanish Grand Prix,577,Musso,2,6
807,1954,9,Spanish Grand Prix,579,Fangio,3,4
807,1954,9,Spanish Grand Prix,643,Mieres,4,3
807,1954,9,Spanish Grand Prix,648,Kling,5,2
807,1954,9,Spanish Grand Prix,580,Godia,6,0
807,1954,9,Spanish Grand Prix,627,Rosier,7,0
807,1954,9,Spanish Grand Prix,663,Wharton,8,0
807,1954,9,Spanish Grand Prix,669,Bira,9,0
808,1953,1,Argentine Grand Prix,647,Ascari,1,9
808,1953,1,Argentine Grand Prix,633,Villoresi,2,6
808,1953,1,Argentine Grand Prix,498,González,3,4
808,1953,1,Argentine Grand Prix,578,Hawthorn,4,3
808,1953,1,Argentine Grand Prix,695,Gálvez,5,2
808,1953,1,Argentine Grand Prix,554,Behra,6,0
808,1953,1,Argentine Grand Prix,427,Trintignant,7,0
808,1953,1,Argentine Grand Prix,696,Barber,8,0
808,1953,1,Argentine Grand Prix,689,Brown,9,0
809,1953,2,Indianapolis 500,657,Vukovich,1,9
809,1953,2,Indianapolis 500,656,Cross,2,6
809,1953,2,Indianapolis 500,611,Hanks,3,2
809,1953,2,Indianapolis 500,615,Agabashian,4,1.5
809,1953,2,Indianapolis 500,658,McGrath,5,2
809,1953,2,Indianapolis 500,556,Daywalt,6,0
809,1953,2,Indianapolis 500,509,Rathmann,7,0
809,1953,2,Indianapolis 500,679,McCoy,8,0
809,1953,2,Indianapolis 500,529,Bettenhausen,9,0
809,1953,2,Indianapolis 500,653,Davies,10,0
809,1953,2,Indianapolis 500,699,Nalon,11,0
809,1953,2,Indianapolis 500,700,Scarborough,12,0
809,1953,2,Indianapolis 500,675,Ayulo,13,0
809,1953,2,Indianapolis 500,525,Bryan,14,0
809,1953,2,Indianapolis 500,701,Holland,15,0
809,1953,2,Indianapolis 500,449,Ward,16,0
809,1953,2,Indianapolis 500,654,Faulkner,17,0
810,1953,3,Dutch Grand Prix,647,Ascari,1,8
810,1953,3,Dutch Grand Prix,642,Farina,2,6
810,1953,3,Dutch Grand Prix,697,Bonetto,3,2
810,1953,3,Dutch Grand Prix,578,Hawthorn,4,3
810,1953,3,Dutch Grand Prix,640,de Graffenried,5,2
810,1953,3,Dutch Grand Prix,427,Trintignant,6,0
810,1953,3,Dutch Grand Prix,627,Rosier,7,0
810,1953,3,Dutch Grand Prix,581,Collins,8,0
810,1953,3,Dutch Grand Prix,475,Moss,9,0
811,1953,4,Belgian Grand Prix,647,Ascari,1,8
811,1953,4,Belgian Grand Prix,633,Villoresi,2,6
811,1953,4,Belgian Grand Prix,670,Marimón,3,4
811,1953,4,Belgian Grand Prix,640,de Graffenried,4,3
811,1953,4,Belgian Grand Prix,427,Trintignant,5,2
811,1953,4,Belgian Grand Prix,578,Hawthorn,6,0
811,1953,4,Belgian Grand Prix,501,Schell,7,0
811,1953,4,Belgian Grand Prix,627,Rosier,8,0
811,1953,4,Belgian Grand Prix,693,Wacker,9,0
811,1953,4,Belgian Grand Prix,632,Frère,10,0
811,1953,4,Belgian Grand Prix,429,Pilette,11,0
812,1953,5,French Grand Prix,578,Hawthorn,1,8
812,1953,5,French Grand Prix,579,Fangio,2,7
812,1953,5,French Grand Prix,498,González,3,4
812,1953,5,French Grand Prix,647,Ascari,4,3
812,1953,5,French Grand Prix,642,Farina,5,2
812,1953,5,French Grand Prix,633,Villoresi,6,0
812,1953,5,French Grand Prix,640,de Graffenried,7,0
812,1953,5,French Grand Prix,627,Rosier,8,0
812,1953,5,French Grand Prix,670,Marimón,9,0
812,1953,5,French Grand Prix,554,Behra,10,0
812,1953,5,French Grand Prix,619,Gerard,11,0
812,1953,5,French Grand Prix,660,Claes,12,0
812,1953,5,French Grand Prix,581,Collins,13,0
812,1953,5,French Grand Prix,704,Cabantous,14,0
812,1953,5,French Grand Prix,589,Chiron,15,0
813,1953,6,British Grand Prix,647,Ascari,1,8.5
813,1953,6,British Grand Prix,579,Fangio,2,6
813,1953,6,British Grand Prix,642,Farina,3,4
813,1953,6,British Grand Prix,498,González,4,3.5
813,1953,6,British Grand Prix,578,Hawthorn,5,2
813,1953,6,British Grand Prix,697,Bonetto,6,0
813,1953,6,British Grand Prix,669,Bira,7,0
813,1953,6,British Grand Prix,663,Wharton,8,0
813,1953,6,British Grand Prix,687,Whitehead,9,0
813,1953,6,British Grand Prix,627,Rosier,10,0
814,1953,7,German Grand Prix,642,Farina,1,8
814,1953,7,German Grand Prix,579,Fangio,2,6
814,1953,7,German Grand Prix,578,Hawthorn,3,4
814,1953,7,German Grand Prix,697,Bonetto,4,3
814,1953,7,German Grand Prix,640,de Graffenried,5,2
814,1953,7,German Grand Prix,475,Moss,6,0
814,1953,7,German Grand Prix,680,Swaters,7,0
814,1953,7,German Grand Prix,647,Ascari,8,0
814,1953,7,German Grand Prix,478,Herrmann,9,0
814,1953,7,German Grand Prix,627,Rosier,10,0
814,1953,7,German Grand Prix,690,Nuckey,11,0
814,1953,7,German Grand Prix,692,Helfrich,12,0
814,1953,7,German Grand Prix,664,McAlpine,13,0
814,1953,7,German Grand Prix,710,Krause,14,0
814,1953,7,German Grand Prix,709,Klodwig,15,0
814,1953,7,German Grand Prix,455,Seidel,16,0
815,1953,8,Swiss Grand Prix,647,Ascari,1,9
815,1953,8,Swiss Grand Prix,642,Farina,2,6
815,1953,8,Swiss Grand Prix,578,Hawthorn,3,4
815,1953,8,Swiss Grand Prix,579,Fangio,4,1.5
815,1953,8,Swiss Grand Prix,691,Lang,5,2
815,1953,8,Swiss Grand Prix,633,Villoresi,6,0
815,1953,8,Swiss Grand Prix,663,Wharton,7,0
815,1953,8,Swiss Grand Prix,720,de Terra,8,0
815,1953,8,Swiss Grand Prix,719,Scherrer,9,0
816,1953,9,Italian Grand Prix,579,Fangio,1,9
816,1953,9,Italian Grand Prix,642,Farina,2,6
816,1953,9,Italian Grand Prix,633,Villoresi,3,4
816,1953,9,Italian Grand Prix,578,Hawthorn,4,3
816,1953,9,Italian Grand Prix,427,Trintignant,5,2
816,1953,9,Italian Grand Prix,643,Mieres,6,0
816,1953,9,Italian Grand Prix,644,Mantovani,7,0
816,1953,9,Italian Grand Prix,620,Maglioli,8,0
816,1953,9,Italian Grand Prix,501,Schell,9,0
816,1953,9,Italian Grand Prix,589,Chiron,10,0
816,1953,9,Italian Grand Prix,669,Bira,11,0
816,1953,9,Italian Grand Prix,689,Brown,12,0
816,1953,9,Italian Grand Prix,475,Moss,13,0
816,1953,9,Italian Grand Prix,717,von Stuck,14,0
816,1953,9,Italian Grand Prix,704,Cabantous,15,0
816,1953,9,Italian Grand Prix,627,Rosier,16,0
817,1952,1,Swiss Grand Prix,641,Taruffi,1,9
817,1952,1,Swiss Grand Prix,723,Fischer,2,6
817,1952,1,Swiss Grand Prix,554,Behra,3,4
817,1952,1,Swiss Grand Prix,663,Wharton,4,3
817,1952,1,Swiss Grand Prix,689,Brown,5,2
817,1952,1,Swiss Grand Prix,640,de Graffenried,6,0
817,1952,1,Swiss Grand Prix,721,Hirt,7,0
817,1952,1,Swiss Grand Prix,688,Brandon,8,0
818,1952,2,Indianapolis 500,526,Ruttman,1,8
818,1952,2,Indianapolis 500,509,Rathmann,2,6
818,1952,2,Indianapolis 500,611,Hanks,3,4
818,1952,2,Indianapolis 500,518,Carter,4,3
818,1952,2,Indianapolis 500,656,Cross,5,2
818,1952,2,Indianapolis 500,525,Bryan,6,0
818,1952,2,Indianapolis 500,592,Reece,7,0
818,1952,2,Indianapolis 500,726,Connor,8,0
818,1952,2,Indianapolis 500,629,Griffith,9,0
818,1952,2,Indianapolis 500,593,Parsons,10,0
818,1952,2,Indianapolis 500,658,McGrath,11,0
818,1952,2,Indianapolis 500,727,Rigsby,12,0
818,1952,2,Indianapolis 500,728,James,13,0
818,1952,2,Indianapolis 500,729,Schindler,14,0
818,1952,2,Indianapolis 500,730,Fonder,15,0
818,1952,2,Indianapolis 500,513,Johnson,16,0
818,1952,2,Indianapolis 500,657,Vukovich,17,1
818,1952,2,Indianapolis 500,521,Stevenson,18,0
818,1952,2,Indianapolis 500,731,Banks,19,0
818,1952,2,Indianapolis 500,675,Ayulo,20,0
818,1952,2,Indianapolis 500,732,McDowell,21,0
819,1952,3,Belgian Grand Prix,647,Ascari,1,9
819,1952,3,Belgian Grand Prix,642,Farina,2,6
819,1952,3,Belgian Grand Prix,626,Manzon,3,4
819,1952,3,Belgian Grand Prix,578,Hawthorn,4,3
819,1952,3,Belgian Grand Prix,632,Frère,5,2
819,1952,3,Belgian Grand Prix,689,Brown,6,0
819,1952,3,Belgian Grand Prix,735,de Tornaco,7,0
819,1952,3,Belgian Grand Prix,660,Claes,8,0
819,1952,3,Belgian Grand Prix,688,Brandon,9,0
819,1952,3,Belgian Grand Prix,669,Bira,10,0
819,1952,3,Belgian Grand Prix,651,Macklin,11,0
819,1952,3,Belgian Grand Prix,736,Laurent,12,0
819,1952,3,Belgian Grand Prix,703,Legat,13,0
819,1952,3,Belgian Grand Prix,737,O'Brien,14,0
819,1952,3,Belgian Grand Prix,738,Gaze,15,0
820,1952,4,French Grand Prix,647,Ascari,1,9
820,1952,4,French Grand Prix,642,Farina,2,6
820,1952,4,French Grand Prix,641,Taruffi,3,4
820,1952,4,French Grand Prix,626,Manzon,4,3
820,1952,4,French Grand Prix,427,Trintignant,5,2
820,1952,4,French Grand Prix,581,Collins,6,0
820,1952,4,French Grand Prix,554,Behra,7,0
820,1952,4,French Grand Prix,741,Étancelin,8,0
820,1952,4,French Grand Prix,651,Macklin,9,0
820,1952,4,French Grand Prix,704,Cabantous,10,0
820,1952,4,French Grand Prix,723,Fischer,11,0
820,1952,4,French Grand Prix,740,Comotti,12,0
821,1952,5,British Grand Prix,647,Ascari,1,9
821,1952,5,British Grand Prix,641,Taruffi,2,6
821,1952,5,British Grand Prix,578,Hawthorn,3,4
821,1952,5,British Grand Prix,742,Poore,4,3
821,1952,5,British Grand Prix,743,Thompson,5,2
821,1952,5,British Grand Prix,642,Farina,6,0
821,1952,5,British Grand Prix,686,Parnell,7,0
821,1952,5,British Grand Prix,456,Salvadori,8,0
821,1952,5,British Grand Prix,744,Downing,9,0
821,1952,5,British Grand Prix,687,Whitehead,10,0
821,1952,5,British Grand Prix,669,Bira,11,0
821,1952,5,British Grand Prix,745,Whitehead,12,0
821,1952,5,British Grand Prix,723,Fischer,13,0
821,1952,5,British Grand Prix,660,Claes,14,0
821,1952,5,British Grand Prix,651,Macklin,15,0
821,1952,5,British Grand Prix,664,McAlpine,16,0
821,1952,5,British Grand Prix,501,Schell,17,0
821,1952,5,British Grand Prix,746,Bianco,18,0
821,1952,5,British Grand Prix,640,de Graffenried,19,0
821,1952,5,British Grand Prix,688,Brandon,20,0
821,1952,5,British Grand Prix,705,Crook,21,0
821,1952,5,British Grand Prix,689,Brown,22,0
822,1952,6,German Grand Prix,647,Ascari,1,9
822,1952,6,German Grand Prix,642,Farina,2,6
822,1952,6,German Grand Prix,723,Fischer,3,4
822,1952,6,German Grand Prix,641,Taruffi,4,3
822,1952,6,German Grand Prix,554,Behra,5,2
822,1952,6,German Grand Prix,736,Laurent,6,0
822,1952,6,German Grand Prix,751,Riess,7,0
822,1952,6,German Grand Prix,724,Ulmen,8,0
822,1952,6,German Grand Prix,752,Niedermayr,9,0
822,1952,6,German Grand Prix,660,Claes,10,0
822,1952,6,German Grand Prix,753,Klenk,11,0
822,1952,6,German Grand Prix,709,Klodwig,12,0
823,1952,7,Dutch Grand Prix,647,Ascari,1,9
823,1952,7,Dutch Grand Prix,642,Farina,2,6
823,1952,7,Dutch Grand Prix,633,Villoresi,3,4
823,1952,7,Dutch Grand Prix,578,Hawthorn,4,3
823,1952,7,Dutch Grand Prix,626,Manzon,5,2
823,1952,7,Dutch Grand Prix,427,Trintignant,6,0
823,1952,7,Dutch Grand Prix,708,Hamilton,7,0
823,1952,7,Dutch Grand Prix,651,Macklin,8,0
823,1952,7,Dutch Grand Prix,622,Landi,9,0
824,1952,8,Italian Grand Prix,647,Ascari,1,8.5
824,1952,8,Italian Grand Prix,498,González,2,6.5
824,1952,8,Italian Grand Prix,633,Villoresi,3,4
824,1952,8,Italian Grand Prix,642,Farina,4,3
824,1952,8,Italian Grand Prix,697,Bonetto,5,2
824,1952,8,Italian Grand Prix,609,Simon,6,0
824,1952,8,Italian Grand Prix,641,Taruffi,7,0
824,1952,8,Italian Grand Prix,622,Landi,8,0
824,1952,8,Italian Grand Prix,663,Wharton,9,0
824,1952,8,Italian Grand Prix,627,Rosier,10,0
824,1952,8,Italian Grand Prix,748,Cantoni,11,0
824,1952,8,Italian Grand Prix,742,Poore,12,0
824,1952,8,Italian Grand Prix,688,Brandon,13,0
824,1952,8,Italian Grand Prix,626,Manzon,14,0
824,1952,8,Italian Grand Prix,689,Brown,15,0
825,1951,1,Swiss Grand Prix,579,Fangio,1,9
825,1951,1,Swiss Grand Prix,641,Taruffi,2,6
825,1951,1,Swiss Grand Prix,642,Farina,3,4
825,1951,1,Swiss Grand Prix,763,Sanesi,4,3
825,1951,1,Swiss Grand Prix,640,de Graffenried,5,2
825,1951,1,Swiss Grand Prix,647,Ascari,6,0
825,1951,1,Swiss Grand Prix,589,Chiron,7,0
825,1951,1,Swiss Grand Prix,475,Moss,8,0
825,1951,1,Swiss Grand Prix,627,Rosier,9,0
825,1951,1,Swiss Grand Prix,741,Étancelin,10,0
825,1951,1,Swiss Grand Prix,723,Fischer,11,0
825,1951,1,Swiss Grand Prix,501,Schell,12,0
825,1951,1,Swiss Grand Prix,660,Claes,13,0
825,1951,1,Swiss Grand Prix,764,Mairesse,14,0
826,1951,2,Indianapolis 500,766,Wallard,1,9
826,1951,2,Indianapolis 500,673,Nazaruk,2,6
826,1951,2,Indianapolis 500,658,McGrath,3,2
826,1951,2,Indianapolis 500,612,Linden,4,3
826,1951,2,Indianapolis 500,734,Ball,5,2
826,1951,2,Indianapolis 500,731,Banks,6,0
826,1951,2,Indianapolis 500,767,Forberg,7,0
826,1951,2,Indianapolis 500,518,Carter,8,0
827,1951,3,Belgian Grand Prix,642,Farina,1,8
827,1951,3,Belgian Grand Prix,647,Ascari,2,6
827,1951,3,Belgian Grand Prix,633,Villoresi,3,4
827,1951,3,Belgian Grand Prix,627,Rosier,4,3
827,1951,3,Belgian Grand Prix,704,Cabantous,5,2
827,1951,3,Belgian Grand Prix,429,Pilette,6,0
827,1951,3,Belgian Grand Prix,660,Claes,7,0
827,1951,3,Belgian Grand Prix,773,Levegh,8,0
827,1951,3,Belgian Grand Prix,579,Fangio,9,1
828,1951,4,French Grand Prix,786,Fagioli,1,4
828,1951,4,French Grand Prix,647,Ascari,2,3
828,1951,4,French Grand Prix,633,Villoresi,3,4
828,1951,4,French Grand Prix,686,Parnell,4,3
828,1951,4,French Grand Prix,642,Farina,5,2
828,1951,4,French Grand Prix,589,Chiron,6,0
828,1951,4,French Grand Prix,704,Cabantous,7,0
828,1951,4,French Grand Prix,774,Chaboud,8,0
828,1951,4,French Grand Prix,764,Mairesse,9,0
828,1951,4,French Grand Prix,763,Sanesi,10,0
828,1951,4,French Grand Prix,579,Fangio,11,0
829,1951,5,British Grand Prix,498,González,1,8
829,1951,5,British Grand Prix,579,Fangio,2,6
829,1951,5,British Grand Prix,633,Villoresi,3,4
829,1951,5,British Grand Prix,697,Bonetto,4,3
829,1951,5,British Grand Prix,686,Parnell,5,2
829,1951,5,British Grand Prix,763,Sanesi,6,0
829,1951,5,British Grand Prix,661,Walker,7,0
829,1951,5,British Grand Prix,778,Shawe Taylor,8,0
829,1951,5,British Grand Prix,687,Whitehead,9,0
829,1951,5,British Grand Prix,627,Rosier,10,0
829,1951,5,British Grand Prix,619,Gerard,11,0
829,1951,5,British Grand Prix,708,Hamilton,12,0
829,1951,5,British Grand Prix,660,Claes,13,0
830,1951,6,German Grand Prix,647,Ascari,1,8
830,1951,6,German Grand Prix,579,Fangio,2,7
830,1951,6,German Grand Prix,498,González,3,4
830,1951,6,German Grand Prix,633,Villoresi,4,3
830,1951,6,German Grand Prix,641,Taruffi,5,2
830,1951,6,German Grand Prix,723,Fischer,6,0
830,1951,6,German Grand Prix,626,Manzon,7,0
830,1951,6,German Grand Prix,627,Rosier,8,0
830,1951,6,German Grand Prix,773,Levegh,9,0
830,1951,6,German Grand Prix,680,Swaters,10,0
830,1951,6,German Grand Prix,660,Claes,11,0
831,1951,7,Italian Grand Prix,647,Ascari,1,8
831,1951,7,Italian Grand Prix,498,González,2,6
831,1951,7,Italian Grand Prix,697,Bonetto,3,2
831,1951,7,Italian Grand Prix,633,Villoresi,4,3
831,1951,7,Italian Grand Prix,641,Taruffi,5,2
831,1951,7,Italian Grand Prix,609,Simon,6,0
831,1951,7,Italian Grand Prix,627,Rosier,7,0
831,1951,7,Italian Grand Prix,704,Cabantous,8,0
831,1951,7,Italian Grand Prix,762,Rol,9,0
832,1951,8,Spanish Grand Prix,579,Fangio,1,9
832,1951,8,Spanish Grand Prix,498,González,2,6
832,1951,8,Spanish Grand Prix,642,Farina,3,4
832,1951,8,Spanish Grand Prix,647,Ascari,4,3
832,1951,8,Spanish Grand Prix,697,Bonetto,5,2
832,1951,8,Spanish Grand Prix,640,de Graffenried,6,0
832,1951,8,Spanish Grand Prix,627,Rosier,7,0
832,1951,8,Spanish Grand Prix,741,Étancelin,8,0
832,1951,8,Spanish Grand Prix,626,Manzon,9,0
832,1951,8,Spanish Grand Prix,580,Godia,10,0
833,1950,1,British Grand Prix,642,Farina,1,9
833,1950,1,British Grand Prix,786,Fagioli,2,6
833,1950,1,British Grand Prix,686,Parnell,3,4
833,1950,1,British Grand Prix,704,Cabantous,4,3
833,1950,1,British Grand Prix,627,Rosier,5,2
833,1950,1,British Grand Prix,619,Gerard,6,0
833,1950,1,British Grand Prix,787,Harrison,7,0
833,1950,1,British Grand Prix,741,Étancelin,8,0
833,1950,1,British Grand Prix,784,Hampshire,9,0
